"input_number","input","target_number","target","name","description","namespace"
3241,"YJR057W","3241.1","YJR057W","CDC8","Thymidylate and uridylate kinase; functions in de novo biosynthesis of pyrimidine deoxyribonucleotides; converts dTMP to dTDP and dUMP to dUTP; essential for mitotic and meiotic DNA replication; homologous to S. pombe tmp1; human homolog DTYMK can complement yeast cdc8 null mutant [Source:SGD;Acc:S000003818]","ENSG,ENSP"
3242,"YJR058C","3242.1","YJR058C","APS2","Small subunit of the clathrin-associated adaptor complex AP-2; AP-2 is involved in protein sorting at the plasma membrane; related to the sigma subunit of the mammalian plasma membrane clathrin-associated protein (AP-2) complex [Source:SGD;Acc:S000003819]","ENSG,ENSP"
3243,"YJR059W","3243.1","YJR059W","PTK2","Serine/threonine protein kinase; involved in regulation of ion transport across plasma membrane; carboxyl terminus is essential for glucose-dependent Pma1p activation via phosphorylation of Pma1p-Ser899; enhances spermine uptake; PTK2 has a paralog, PTK1, that arose from the whole genome duplication [Source:SGD;Acc:S000003820]","ENSG,ENSP"
3244,"YJR060W","3244.1","YJR060W","CBF1","Basic helix-loop-helix (bHLH) protein; forms homodimer to bind E-box consensus sequence CACGTG present at MET gene promoters and centromere DNA element I (CDEI); affects nucleosome positioning at this motif; associates with other transcription factors such as Met4p and Isw1p to mediate transcriptional activation or repression; associates with kinetochore proteins, required for chromosome segregation; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000003821]","ENSG,ENSP"
3245,"YJR061W","3245.1","YJR061W","YJR061W","Putative protein of unknown function; non-essential gene; transcription repressed by Rm101p; YJR061W has a paralog, MNN4, that arose from the whole genome duplication [Source:SGD;Acc:S000003822]","ENSG,ENSP"
3246,"YJR062C","3246.1","YJR062C","NTA1","Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation [Source:SGD;Acc:S000003823]","ENSG,ENSP"
3247,"YJR063W","3247.1","YJR063W","RPA12","RNA polymerase I subunit A12.2; contains two zinc binding domains, and the N terminal domain is responsible for anchoring to the RNA pol I complex; physically interacts with transcriptional activator Msn4p, to regulate transcription of AYR1, a gene involved in lipid metabolism [Source:SGD;Acc:S000003824]","ENSG,ENSP"
3248,"YJR064W","3248.1","YJR064W","CCT5","Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo [Source:SGD;Acc:S000003825]","ENSG,ENSP"
3249,"YJR065C","3249.1","YJR065C","ARP3","Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity [Source:SGD;Acc:S000003826]","ENSG,ENSP"
3250,"YJR066W","3250.1","YJR066W","TOR1","PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that controls growth in response to nutrients by regulating translation, transcription, ribosome biogenesis, nutrient transport and autophagy; involved in meiosis; TOR1 has a paralog, TOR2, that arose from the whole genome duplication [Source:SGD;Acc:S000003827]","ENSG,ENSP"
3251,"YJR067C","3251.1","YJR067C","YAE1","Protein that forms a complex with Lto1p and Rli1p; essential for growth under standard (aerobic) conditions but not under anaerobic conditions; may have a role in protection of ribosomal assembly and function from damage due to reactive oxygen species [Source:SGD;Acc:S000003828]","ENSG,ENSP"
3252,"YJR068W","3252.1","YJR068W","RFC2","Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon [Source:SGD;Acc:S000003829]","ENSG,ENSP"
3253,"YJR069C","3253.1","YJR069C","HAM1","Nucleoside triphosphate pyrophosphohydrolase; active against various substrates including ITP, dITP and XTP; mediates exclusion of non canonical purines, pyrimidines from dNTP pools; functions with YJL055W to mediate resistance to 5-FU; specifically reduces the incorporation of 5-FU into RNA without affecting uptake or incorporation of uracil into RNA; protein abundance increases in response to DNA replication stress; yeast HAM1 can complement knockdown of human homolog ITPA [Source:SGD;Acc:S000003830]","ENSG,ENSP"
3254,"YJR070C","3254.1","YJR070C","LIA1","Deoxyhypusine hydroxylase; HEAT-repeat containing metalloenzyme that catalyzes hypusine formation; binds to and is required for the modification of Hyp2p (eIF5A); complements S. pombe mmd1 mutants defective in mitochondrial positioning; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000003831]","ENSG,ENSP"
3255,"YJR071W","3255.1","YJR071W","YJR071W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000003832]","ENSG,ENSP"
3256,"YJR072C","3256.1","YJR072C","NPA3","Member of the conserved GPN-loop GTPase family; has a role in transport of RNA polymerase II to the nucleus; exhibits GTP-dependent binding to PolII; has ATPase activity; involved in sister chromatid cohesion; phosphorylated by the Pcl1p-Pho85p kinase complex; human homolog XAB1 interacts with human RNA polymerase II; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000003833]","ENSG,ENSP"
3257,"YJR073C","3257.1","YJR073C","OPI3","Methylene-fatty-acyl-phospholipid synthase; catalyzes the last two steps in phosphatidylcholine biosynthesis; also known as phospholipid methyltransferase [Source:SGD;Acc:S000003834]","ENSG,ENSP"
3258,"YJR074W","3258.1","YJR074W","MOG1","Conserved nuclear protein that interacts with GTP-Gsp1p; stimulates nucleotide release from Gsp1p; involved in nuclear protein import; nucleotide release is inhibited by Yrb1p [Source:SGD;Acc:S000003835]","ENSG,ENSP"
3259,"YJR075W","3259.1","YJR075W","HOC1","Alpha-1,6-mannosyltransferase; involved in cell wall mannan biosynthesis; subunit of a Golgi-localized complex that also contains Anp1p, Mnn9p, Mnn11p, and Mnn10p; identified as a suppressor of a cell lysis sensitive pkc1-371 allele [Source:SGD;Acc:S000003836]","ENSG,ENSP"
3260,"YJR076C","3260.1","YJR076C","CDC11","Component of the septin ring that is required for cytokinesis; present at the ends of rod-like septin hetero-oligomers; C-terminal extension is important for recruitment of Bni5p to the mother-bud neck, which in turn is required for Myo1p recruitment and cytokinesis; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells [Source:SGD;Acc:S000003837]","ENSG,ENSP"
3261,"YJR077C","3261.1","YJR077C","MIR1","Mitochondrial phosphate carrier; imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated [Source:SGD;Acc:S000003838]","ENSG,ENSP"
3262,"YJR078W","3262.1","YJR078W","BNA2","Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD from tryptophan via kynurenine; interacts genetically with telomere capping gene CDC13; regulated by Hst1p and Aftp [Source:SGD;Acc:S000003839]","ENSG,ENSP"
3263,"YJR079W","3263.1","YJR079W","YJR079W","Putative protein of unknown function; mutation results in impaired mitochondrial respiration [Source:SGD;Acc:S000003840]","ENSG,ENSP"
3264,"YJR080C","3264.1","YJR080C","AIM24","Protein with a role in determining mitochondrial architecture; inner membrane protein that interacts physically and genetically with the MICOS complex and is required for its integrity [Source:SGD;Acc:S000003841]","ENSG,ENSP"
3265,"YJR082C","3265.1","YJR082C","EAF6","Subunit of the NuA4 acetyltransferase complex; this complex acetylates histone H4 and NuA3 acetyltransferase complex that acetylates histone H3 [Source:SGD;Acc:S000003842]","ENSG,ENSP"
3266,"YJR083C","3266.1","YJR083C","ACF4","Protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate [Source:SGD;Acc:S000003843]","ENSG,ENSP"
3267,"YJR084W","3267.1","YJR084W","YJR084W","Protein that forms a complex with Thp3p; may have a role in transcription elongation and/or mRNA splicing; identified as a COP9 signalosome component but phenotype and interactions suggest it may not be involved with the signalosome [Source:SGD;Acc:S000003844]","ENSG,ENSP,ENTREZGENE,SGD_GENE"
3268,"YJR085C","3268.1","YJR085C","YJR085C","Protein of unknown function; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000003845]","ENSG,ENSP"
3269,"YJR086W","3269.1","YJR086W","STE18","G protein gamma subunit; forms a dimer with Ste4p to activate the mating signaling pathway, forms a heterotrimer with Gpa1p and Ste4p to dampen signaling; C-terminus is palmitoylated and farnesylated, which are required for normal signaling [Source:SGD;Acc:S000003846]","ENSG,ENSP"
3270,"YJR087W","3270.1","YJR087W","YJR087W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified genes STE18 and ECM2 [Source:SGD;Acc:S000003847]","ENSG,ENSP"
3271,"YJR088C","3271.1","YJR088C","EMC2","Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; homologous to worm Y57G7A.10/EMC-2, fly CG17556, human TTC35 [Source:SGD;Acc:S000003848]","ENSG,ENSP"
3272,"YJR089W","3272.1","YJR089W","BIR1","Subunit of chromosomal passenger complex (CPC); CPC is comprised of Ipl1p-Sli15p-Bir1p-Nbl1p and regulates chromosome segregation; required for chromosome bi-orientation and for spindle assembly checkpoint activation upon reduced sister kinetochore tension; relative distribution to shortened microtubules increases upon DNA replication stress; sumoylated in an Mms21p-dependent manner; human survivin homolog [Source:SGD;Acc:S000003849]","ENSG,ENSP"
3273,"YJR090C","3273.1","YJR090C","GRR1","F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p, Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p, Mks1p, Mth1p, Cln1p, Cln2p and Cln3p; involved in carbon catabolite repression, glucose-dependent divalent cation transport, glucose transport, morphogenesis, and sulfite detoxification [Source:SGD;Acc:S000003850]","ENSG,ENSP"
3274,"YJR091C","3274.1","YJR091C","JSN1","Member of the Puf family of RNA-binding proteins; interacts with mRNAs encoding membrane-associated proteins; involved in localizing the Arp2/3 complex to mitochondria; overexpression causes increased sensitivity to benomyl; JSN1 has a paralog, PUF2, that arose from the whole genome duplication [Source:SGD;Acc:S000003851]","ENSG,ENSP"
3275,"YJR092W","3275.1","YJR092W","BUD4","Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure, and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p [Source:SGD;Acc:S000003852]","ENSG,ENSP"
3276,"YJR093C","3276.1","YJR093C","FIP1","Subunit of cleavage polyadenylation factor (CPF); interacts directly with poly(A) polymerase (Pap1p) to regulate its activity; bridging factor that links Pap1p and the CPF complex via Yth1p [Source:SGD;Acc:S000003853]","ENSG,ENSP"
3277,"YJR094C","3277.1","YJR094C","IME1","Master regulator of meiosis that is active only during meiotic events; activates transcription of early meiotic genes through interaction with Ume6p; degraded by the 26S proteasome following phosphorylation by Ime2p; transcription is negatively regulated in cis by the IRT1 long noncoding antisense RNA [Source:SGD;Acc:S000003854]","ENSG,ENSP"
3278,"YJR094W-A","3278.1","YJR094W-A","RPL43B","Ribosomal 60S subunit protein L43B; homologous to mammalian ribosomal protein L37A, no bacterial homolog; RPL43B has a paralog, RPL43A, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000003855]","ENSG,ENSP"
3279,"YJR095W","3279.1","YJR095W","SFC1","Mitochondrial succinate-fumarate transporter; transports succinate into and fumarate out of the mitochondrion; required for ethanol and acetate utilization [Source:SGD;Acc:S000003856]","ENSG,ENSP"
3280,"YJR096W","3280.1","YJR096W","YJR096W","Xylose and arabinose reductase; member of the aldo-keto reductase (AKR) family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS [Source:SGD;Acc:S000003857]","ENSG,ENSP"
3281,"YJR097W","3281.1","YJR097W","JJJ3","Protein of unknown function; contains a CSL Zn finger and a DnaJ-domain; involved in diphthamide biosynthesis; ortholog human Dph4 [Source:SGD;Acc:S000003858]","ENSG,ENSP"
3282,"YJR098C","3282.1","YJR098C","YJR098C","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000003859]","ENSG,ENSP"
